char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
a0a1852a1f50,Bettyanne Mulhaney,Boardwalk Empire,Actor: Edelen McWilliams,Her child was poisoned to death by drinking the mixture. Margaret clarifies that Nucky has been of great assistance since the death of Hans.,"Bettyanne Mulhaney, played by co-star Edelen McWilliams, is a supporting character in ""Nights in Ballygran"". She is a member of the Women’s Temperance League an organisation that supports prohibition. Mrs. McGarry hosts a meeting of the Women’s Temperance League and notes Margaret’s late arrival and recent absences. Margaret explains to Bridget Walsh that she has been working while a neighbour cares for her children. McGarry introduces Bettyanne Mulhaney who describes receiving a letter from a cousin in Nebraska whose neighbour, a poor widow, attempted to mix gin in her bathtub for sale. Her child was poisoned to death by drinking the mixture. Irene Davis comments the prevalence of stills in town and notes that Ettinger’s is a cafe posing as a speakeasy. Walsh agrees that there are other places too and Mulhaney mentions Abe Klein’s bar. Mrs. McGarry elucidates a lack of interest or ability from local government and suggests that with their membership dwindling they need to increase th"
23f20e6cce81,Bridget Walsh,Boardwalk Empire,Actor: Anna Stone,Her child was poisoned to death by drinking the mixture. Margaret clarifies that Nucky has been of great assistance since the death of Hans.,"Bridget Walsh, played by co-star Anna Stone, is a supporting character in ""Nights in Ballygran"". She is a member of the Women’s Temperance League an organisation that supports prohibition. Mrs. McGarry hosts a meeting of the Women’s Temperance League and notes Margaret’s late arrival and recent absences. Margaret explains to Bridget Walsh that she has been working while a neighbour cares for her children. McGarry introduces Bettyanne Mulhaney who describes receiving a letter from a cousin in Nebraska whose neighbour, a poor widow, attempted to mix gin in her bathtub for sale. Her child was poisoned to death by drinking the mixture. Irene Davis comments the prevalence of stills in town and notes that Ettinger’s is a cafe posing as a speakeasy. Walsh agrees that there are other places too and Mulhaney mentions Abe Klein’s bar. Mrs. McGarry elucidates a lack of interest or ability from local government and suggests that with their membership dwindling they need to increase their efforts."
c8fc5f7ca711,Bill Fallon,Boardwalk Empire,"Actor: David Aaron Baker | Seasons: 1, 2","Fallon tells Nucky that Randolph is concentrating on the murder charges levelled against him for ordering the death of Hans Schroeder. (""To the Lost"")

Relationships
Arnold Rothstein: Client (deceased)
Nucky Thompson: Client (deceased)
Margaret Schroeder: Client's wife
Teddy Schroeder: Nucky's ""son""
Harlan: Nucky's valet
Eddie Kessler: Nucky's assistant (deceased)
Lemuel Cuffy: Shiloh Baptist Church deacon, witness (deceased)
Esther Randolph: Colleague, Assistant US Attorney prosecuting Nucky
Clifford Lathrop: Colleague, Department of Justice investigator
Nelson Van Alden: Prohibition Agent, opposition witness, fugitive and murder suspect (deceased)

Memorable Quotes

Appearances

Category: Recurring characters
Category: New York
Category: Season 1
Category: Season 2
Category: Historical f","Bill Fallon, played by David Aaron Baker, is a criminal defense attorney based in New York City. He represents crime boss Arnold Rothstein. The character is based on the historical figure of the same name. Later he also represents Nucky Thompson. Biography Season 1 Fallon meets his client Arnold Rothstein in a New York barbershop to discuss ongoing media coverage alleging Rothstein's involvement in fixing the baseball world series. Rothstein worries that he was seen meeting with boxer Abe Attell and then ate dinner with baseball player ""Sleepy Bill"" Burns at the Astor hotel. Fallon recommends ignoring the accusations until they pass but Rothstein is concerned that the World Series was months ago already. (""Nights in Ballygran"") Fallon and Rothstein meet in June 1920. Fallon pours a glass of milk for Rothstein. Fallon tells Rothstein that he has heard rumours of the District Attorney investigating the Chicago White Sox. Rothstein asks which players and Fallon tells him that it is Seac"
793b95c5ad3f,Abe Attell,Boardwalk Empire,Actor: Not applicable,,"Abe Attell is an historical figure mentioned in ""Nights in Ballygran"". Arnold Rothstein is concerned that meeting with Attell, a retired boxer, could be used to link him to fixing the Baseball World Series. Attell was once boxing's World Featherweight Champion and befriended Rothstein at this time. In 1920 he was charged with acting as a messenger between Rothstein and White Sox players. He was eventually acquitted of the charges but the players involved were banned from baseball. Category: Unseen characters Category: Historical figures Category:Athletes"
dd5892232050,Workman 1,Boardwalk Empire,Actor: Raymond McAnally,,"Workman 1, played by co-star Raymond McAnally, is a supporting character in ""Nights in Ballygran"". He is unloading casks of beer into the Hiawatha Garage on orders from Alderman Jim Neary. The garage is behind Margaret Schroeder's home and she comes out and asks the workman who is in charge; he fetches Neary. Appearances"
b0aac85b58f0,Drunken Celt,Boardwalk Empire,Actor: Kenneth Cavett,,"Drunken Celt, played by co-star Kenneth Cavett, is a supporting character in ""Nights in Ballygran"". He attends the Order of Ancient Celts annual St. Patrick's Day dinner. He is a member of the Order and an attorney. When Prohibition Agent Nelson Van Alden raids the dinner he states that consumption of alcohol is not a crime. Van Alden knocks him out with a single punch and asks if there are further objections. Van Alden orders his men to shoot anyone that tries to flee and then announces an arrest warrant and the end of the dinner. Appearances"
2eaf0ef137fe,Celt 3,Boardwalk Empire,Actor: Jack O'Connell,,"Celt 3, played by co-star Jack O'Connell, is a supporting character in ""Nights in Ballygran"". He attends the Order of Ancient Celts annual St. Patrick's Day dinner and gets involved in an argument about whether second generation Irish immigrants are as loyal to their homeland as first generation immigrants. As a second generation man he is defensive and brings up his fundraising prowess and mentions that Americans supply the weapons for the Irish revolution. The dinner is later broken up by Prohibition Agents. Appearances"
ecc60e4c3075,Duncan O'Connor,Boardwalk Empire,Actor: John Treacy Egan,,"Duncan O'Connor, played by co-star John Treacy Egan, is a supporting character in ""Nights in Ballygran"". He attends the Order of Ancient Celts annual St. Patrick's Day dinner and sings ""Carickfergus"". The dinner is later broken up by Prohibition Agents. Appearances"
e6fc930a8d87,Celt 2,Boardwalk Empire,Actor: Laurence Lowry,,"Celt 2, played by co-star Laurence Lowry, is a supporting character in ""Nights in Ballygran"". He attends the Order of Ancient Celts annual St. Patrick's Day dinner and gets involved in an argument about whether second generation Irish immigrants are as loyal to their homeland as first generation immigrants. As a first generation man he is quick to point out that Eli Thompson was born in America when he makes a mistake in his speech. When asked by a second generation man he says he was just commenting that seeing things firsthand aids the memory. When another second generation man brings up his fundraising prowess he counters by saying that it is his sons who are fighting and dying in Ireland. He is supported by Ernie Moran in the argument. He complains about the absence of green beer at the dinner and Nucky Thompson explains that their stash was seized by federal agents, addressing him as Assemblyman. The dinner is later broken up by Prohibition Agents. On the steps outside he shouts a"
d3f3dfb6f345,Celt 1,Boardwalk Empire,Actor: John Joseph Gallagher,,"Celt 1, played by co-star John Joseph Gallagher, is a supporting character in ""Nights in Ballygran"". He attends the Order of Ancient Celts annual St. Patrick's Day dinner. He heckles Eli Thompson during his speech. He points out when Eli makes a mistake when listing the names of revolutionaries. He then gets involved in an argument about whether second generation Irish immigrants are as loyal to their homeland as first generation immigrants. Later he complains about the absence of green beer saying that it is tradition. The dinner is later broken up by Prohibition Agents. Appearances"
