char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
ca691c506cb0,Tourist (Jurassic World: Dominion),Jurassic Park,species: Human | gender: Female | portrayed: Cathleen Summers,,The unnamed tourist is a tourist woman seen in Dr. Alan Grant's dig site in Utah. References Navigation Category:Jurassic World: Dominion characters Category:Female characters Category:Humans Category:Living characters Category:Unnamed Characters Category:Minor Characters
b4de9969026c,Rescue Chopper Pilot,Jurassic Park,species: Human | gender: Female | portrayed: Yasmine Bouabid,,The unnamed Rescue Chopper Pilot is seen in the Biosyn airfield after the Biosyn incident. Kayla Watts explains to this pilot how she crashed her plane in a ice lake in the Biosyn valley and that Biosyn owe her a new plane. References Navigation Category:Jurassic World: Dominion characters Category:Female characters Category:Humans Category:Living characters Category:Unnamed Characters Category:Minor Characters Category:Characters
7d6d644e16a8,Emergency Announcer,Jurassic Park,appearances: Jurassic World: Camp Cretaceous | portrayed: Roger Craig Smith,,The Emergency Announcer is an announcer in Jurassic World: Camp Cretaceous. Category:Jurassic World: Camp Cretaceous Category:Characters Category:Unseen Characters Category:Jurassic World: Camp Cretaceous characters
8c60b4625c6b,Dinosaur,Jurassic Park,,,"The Dinosaurs, or Dinosauria, are a group of archosaurian reptiles that lived from the Mid Triassic Period (230 million years ago) to today. Dinosaurs are arguably some of the most famous creatures ever to live on Earth, first described as a group by anatomist Sir Richard Owen during a lecture in 1841, based on three genera, Megalosaurus, Iguanodon, and Hylaeosaurus. Dinosauria now includes over a thousand species, hundreds of taxa, and around thirty families (excluding birds). Dinosaurs gained a huge popularity boost in 1993, with the release of the original , alongside subsequent sequels. The only dinosaurs left alive today are the sole theropod family to survive the Cretaceous extinction, the birds. Crocodilians are the only sister group to the dinosaurs alive today. The closest extinct group to the dinosaurs were the pterosaurs. The word dinosaur itself derives from Greek and means ""terrible lizard"". Despite this name, dinosaurs are not, nor are closely related to lizards; and in f"
b725801ac265,Mosasaurus,Jurassic Park,,"Jurassic World: Rebirth
thumb|A Mosasaurus washed up on a beach
Sometime before the film, another Mosasaurus that looks similar to the one from the Jurassic World was either killed or washed up on the shore of an unknown country where it was found by locals who proceeded to take a picture beside it.","is a species of large marine reptile from the Late Cretaceous period, around 83-66 million years ago. One of the largest of its genus, measuring nearly 18 meters long and weighing 10 tons, Mosasaurus gave its name to a group of carnivorous marine lizards - the Mosasaurs. Mosasaurus means 'Meuse lizard', referring to the river near which it was first found. It fed on such prey as seabirds, sharks, large fish, plesiosaurs and even other mosasaurs. Characteristics The Masrani cloned Mosasaurus retained many features of its original counterpart. It also had a bite force of 13K, one pound higher than the terrestrial predator Tyrannosaurus rex that lived in the same period as the Mosasaurus. The Mosasaurus also had a frill running down its back and lacked a forked tongue as well as lacked a large tail fluke, therefore, being M. maximus. The clone's colors are mostly grayish-blue with a creamy underbelly. Mosasaurus, Dreadnoughtus, Quetzalcoatlus, and Titanosaurus are the largest non-hybrid"
2eb728992eff,Aaron Littleton,Lost,Birth: 1 November 2004 | Actor: William Blanchette,"Aaron's birth coincided with the death of Boone Carlyle 

Claire's new role as a mother began to wear her out as she didn't want to sleep for fear that something would happen to him. Later, the rain storm destroyed Claire's roof and, as she and Charlie protected Aaron, the lightning strike that would have killed Charlie instead hit a device Desmond built. During this, Claire mentioned that life, as well as death had occurred since the crash, referencing her son.","Aaron Littleton (known to the world as Aaron Austen) was born on the Island, and was the son of Claire Littleton and Thomas; the grandson of Christian Shephard and Carole Littleton, half-nephew of Jack Shephard, and great-nephew of Lindsey Littleton. Before making a fatal mission to the Looking Glass, Charlie Pace acted like a father to Aaron, and passed on to him his family heirloom ring, which Aaron never received. Aaron was left behind by Claire in the jungle for unknown reasons when she followed his grandfather, and Aaron was passed through multiple survivors (Sawyer, Kate, Sun) until he made it to the freighter where he was then picked up by the helicopter. When the Oceanic Six made it to the mainland, Kate presented Aaron as her son to the public. For a few days, Jack read bedtime stories to Aaron, hoping to become a surrogate father before getting a message from Charlie that he wasn't supposed to raise him. Kate then lived alone with him in California and was warned by visions"
d328de258708,Woo-Jung Paik,Lost,Actor: Byron Chung,"Sun later confronted him, saying he was partly to blame for Jin's death, as he hated Jin, and they would not have been on the plane were it not for him.","Paik Woo-Jung (Korean: 백우정) was the CEO of the South Korean corporation Paik Heavy Industries, as revealed in Mr Paik was Sun's father and Jin's father-in-law, as well as Jin's employer. According to an overheard conversation in as well as information from The Lost Experience, Mr Paik and Paik Heavy Industries had significant business dealings with the Hanso Foundation and the Widmore Corporation. Paik Heavy Industries seemed to be involved in various manufacturing industry sectors, including motor and vehicle manufacturing under the names Paik Motors and Paik Automotive. Before the crash As a child, Sun accidentally broke her father's glass ballerina. When he asked her about it, she denied that she had done it and blamed the maid. Mr Paik, after warning her that this would mean termination of the maid's job, chose to take his daughter's lie and subsequently fired the maid. Mr Paik arranged for Sun to meet Jae Lee, the wealthy son of the owner of the Seoul Gateway Hotel and the "
ce092c3454a1,Cindy Chandler,Lost,Actor: Kimberley Joseph,"Once he died, Chandler and the children remained on the Island, serving Jacob's successor, Hugo ""Hurley"" Reyes. Days 24-48  

One morning, Cindy went to the tiger pit and discovered that Nathan had escaped and immediately alerted the rest of the group (when in reality, Nathan had been killed by Goodwin). While trekking to higher ground to use the radio, Ana deduced that Goodwin was the real mole and killed him, returning to Cindy, Libby, Bernard and Eko telling them that they were now safe to set up a camp.","""Cindy"" redirects here. For other uses see disambiguation page: Cynthia Cindy Chandler was an Oceanic Airlines flight attendant in 2004, when Oceanic Flight 815 broke up over a mysterious island in the Pacific. Surviving the crash in the tail section, she, along with her fellow survivors, made camp at the abandoned Arrow station for several weeks. When the group began to trek across the island to find the middle section survivors, Chandler disappeared and was later recruited into The Island's native society. After the crash, Chandler took on a guardianship role to abductees, Zack and Emma. Stationed at the Temple after the time flashes, she aligned with the Man in Black to ensure the children's safety. Once he died, Chandler and the children remained on the Island, serving Jacob's successor, Hugo ""Hurley"" Reyes. Before the crash It appears Cindy was of Australian origin. Prior to the crash of Oceanic Flight 815, Cindy had a short conversation with Jack, asking how the drink was. "
7cedbaf9b1a8,Sabrina Carlyle,Lost,Actor: Lindsay Frost,"She cut Shannon off from the family fortune after the death of her husband Adam Rutherford, who died with a living trust rather than a will. In late 2001, her husband was killed in a car accident after colliding with an SUV driven by a woman named Sarah. One week later, he died of internal injuries on an uninhabited island in the Lesser Sunda Islands.","Sabrina Carlyle is the mother of Boone, and the stepmother of Shannon. She cut Shannon off from the family fortune after the death of her husband Adam Rutherford, who died with a living trust rather than a will. She is also the owner of a wedding business, a subsidiary of which resulted in Boone moving away from New York to become the COO of her company. Before the crash In 1981, Sabrina gave birth to a son named Boone. A decade later, she married a man named Adam Rutherford. Through this marriage, she gained an 8-year-old stepdaughter named Shannon. In late 2001, her husband was killed in a car accident after colliding with an SUV driven by a woman named Sarah. She allegedly cut off the inheritance of her then-18-year-old stepdaughter Shannon. left|thumb|Sabrina struggles to comfort her stepdaughter. This information was regurgitated by her Australian boyfriend, Bryan to her son after she conned him into coming to Australia for her and paying off Bryan to leave Shannon alone"
d1109c2d2140,Emily Locke,Lost,Birth: 15 October 1940 | Actor: Swoosie Kurtz,,"Emily Annabeth Locke is the biological mother of John Locke. Synopsis As a teenager On May 30th 1956, at the age of fifteen, Emily was hit by a car on her way to visit the man she was dating, whom her mother disapproved of because he was twice her age. While rushing to the ER, she told a nurse that she was six months pregnant. She soon gave birth to her baby, whom she adamantly named John. Because he was born so prematurely, the infant had to be kept in isolation for the sake of his health. After he miraculously regained his health, the nurse allowed Emily to hold John for the first time. Emily exclaimed, ""I can't do this!"" and ran out of the room. As Emily's mother asked the nurse about the possibility of adoption, the nurse noticed a mysterious man looking through the window. She asked Mrs. Locke who he was, but Mrs. Locke said she didn't know. Reunion with John Later in life, Emily was admitted several times to the Santa Rosa Mental Health Institute for a treatable type of sc"
ed89fe30c08b,Diane Janssen,Lost,Actor: Beth Broderick,"Diane, fueled by the fact that her own daughter had just killed the man she loved, gave Kate up to the police. Diane told her, ""you can't help who you love, Katherine, and for good or bad I loved him."" When Kate tried to defend herself, Diane retorted that Kate killed Wayne for herself, not for Diane. Is this what she meant when she told Kate that she killed Wayne for herself, and not for her?","Diane Janssen (formerly Diane Austen) is the mother of Kate Austen. Before the crash Diane became pregnant with Kate by a man named Wayne (possibly while she was still married to Sam Austen). Kate grew up believing that Sam was her biological father. Eventually, Diane returned to Wayne, despite the physical abuse he inflicted upon her. Wayne, who was an alcoholic, made repeated advances toward Kate, who was still unaware of the ""true"" identity of her father. While making a photo album of all of Sam's war pictures, the dates caught Kate's eye. The photos showed Sam at war, dated up until four months before Kate was born. Kate then understood the truth - Wayne was her real father, as there was no way Sam had contact with Diane around the time of Kate's conception. Disgusted at how he was ruining her mother's life, Kate blew up Wayne's house while he was still inside. Before fleeing, Kate consulted Diane about what she had done. Diane, fueled by the fact that her own daughter had just"
f98590d49085,Karen DeGroot,Lost,Actor: Courtney Lavigne | First: Swan orientation film | Last: Pearl orientation video,,"Karen DeGroot is the co-founder of the DHARMA Initiative, along with her husband Gerald DeGroot. Before The DHARMA Initiative They both were doctoral candidates at the University of Michigan, as seen in the Swan and Pearl orientation films. Founding The DHARMA Initiative In 1970, Karen and Gerald DeGroot founded the DHARMA Initiative. It was financially backed by Danish industrialist and munitions magnate Alvar Hanso and his Hanso Foundation. The purpose of the Initiative was to create ""a large-scale communal research compound where scientists and free-thinkers from around the globe could pursue research in meteorology, psychology, parapsychology, zoology, and electromagnetism."" After The DHARMA Initiative According to Thomas Mittlewerk, the DHARMA Initiative ""failed"". The whereabouts of this couple are unknown today but many theories have surfaced. Trivia Karen appears briefly on the full length Room 23 video with Gerald DeGroot although she is not visible in the actual episode. "
